distance,speed,throttle,brake,gear,driver_code
4777.198888888885,302.0,100.0,False,8,VER
4794.032222222219,303.0,100.0,False,8,VER
4810.781388888886,303.0,100.0,False,8,VER
4831.048055555552,304.0,100.0,False,8,VER
4854.614722222219,303.0,100.0,False,8,VER
4891.770277777774,304.0,100.0,False,8,VER
4911.903611111108,302.0,100.0,False,8,VER
4945.236944444441,300.0,100.0,False,8,VER
4961.903611111108,300.0,100.0,False,8,VER
4981.836944444441,299.0,100.0,False,8,VER
5008.32583333333,298.0,100.0,False,8,VER
5021.5258333333295,297.0,100.0,False,8,VER
5044.62583333333,297.0,100.0,False,8,VER
5064.425833333329,297.0,100.0,False,8,VER
5087.5258333333295,297.0,100.0,False,8,VER
5100.725833333329,297.0,100.0,False,8,VER
5120.52583333333,297.0,100.0,False,8,VER
5147.014722222219,298.0,100.0,False,8,VER
5160.259166666664,298.0,100.0,False,8,VER
5173.586388888885,298.0,100.0,False,8,VER
5196.841944444441,299.0,100.0,False,8,VER
5223.419722222219,299.0,100.0,False,8,VER
5240.086388888886,300.0,100.0,False,8,VER
